1,"平成22年国勢調査人口等基本集計（総務省統計局）","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
375,"02","30000","a","danjo.0000","0","和歌山県",992144,7144,7310,7660,7411,7724,7747,8043,8566,8801,9092,9449,9397,9775,9759,9808,9991,10140,10067,8970,7578,7347,7627,8228,8537,8694,8814,9191,9233,9218,9330,9671,9776,10783,10899,11810,12546,13487,13797,13502,13317,13050,12840,12719,12678,9789,13194,12377,12239,12082,11628,12163,12627,12189,11778,12715,12855,12865,13803,14410,15651,16753,19098,19143,18127,10333,11623,14903,14257,15102,14584,12488,11102,11969,12721,12563,11973,11216,11700,10953,10307,9604,9438,8783,8152,7564,6545,5640,4878,4204,3646,3259,2151,2052,1576,1470,976,742,602,413,243,174,109,79,32,14,14,6,-,3,-,-,4969,47.3667389267,49.2047213622,37249,42249,48188,46746,40433,45786,52939,66649,61076,61520,61472,69584,83454,70469,60843,56149,43541,24913,10508,2976,408,23,-,127686,589659,269830,138518,38828,431,12.9344847671,59.7319624180,27.3335528149,14.0317572872,3.9332438524,0.0436599387
376,"02","30000","a","danjo.0001","1","　男",466764,3663,3701,3947,3826,3944,3988,4158,4380,4489,4690,4805,4759,4908,5002,5000,5150,5295,5226,4678,3870,3629,3782,4081,4225,4318,4269,4522,4496,4547,4443,4698,4813,5373,5432,5922,6189,6705,6729,6624,6524,6357,6069,6087,5979,4642,6158,5756,5847,5780,5459,5814,6087,5907,5791,6169,6313,6218,6569,7047,7559,8007,9191,9251,8683,4883,5423,6973,6654,7089,6798,5767,5076,5435,5715,5585,5236,4730,4912,4600,4258,3919,3783,3447,3082,2687,2193,1785,1354,1085,927,829,523,420,337,276,188,131,96,65,45,21,13,5,3,2,2,-,-,-,-,-,2872,45.4215097480,47.0167607320,19081,21705,24474,24219,20035,22277,26238,32771,29134,29000,29768,33706,40015,32937,27578,23736,16918,7344,2385,525,44,2,-,65260,287163,111469,50954,10300,46,14.0679296043,61.9029860399,24.0290843558,10.9840221431,2.2203443905,0.0099161012
377,"02","30000","a","danjo.0002","1","　女",525380,3481,3609,3713,3585,3780,3759,3885,4186,4312,4402,4644,4638,4867,4757,4808,4841,4845,4841,4292,3708,3718,3845,4147,4312,4376,4545,4669,4737,4671,4887,4973,4963,5410,5467,5888,6357,6782,7068,6878,6793,6693,6771,6632,6699,5147,7036,6621,6392,6302,6169,6349,6540,6282,5987,6546,6542,6647,7234,7363,8092,8746,9907,9892,9444,5450,6200,7930,7603,8013,7786,6721,6026,6534,7006,6978,6737,6486,6788,6353,6049,5685,5655,5336,5070,4877,4352,3855,3524,3119,2719,2430,1628,1632,1239,1194,788,611,506,348,198,153,96,74,29,12,12,6,-,3,-,-,2097,49.0911906177,51.2127675841,18168,20544,23714,22527,20398,23509,26701,33878,31942,32520,31704,35878,43439,37532,33265,32413,26623,17569,8123,2451,364,21,-,62426,302496,158361,87564,28528,385,11.9296824089,57.8073432540,30.2629743370,16.7335839307,5.4517345299,0.0735739552
378,"02","31000","a","danjo.0000","0","鳥取県",582154,4580,4707,4873,4854,5063,4900,5206,5286,5189,5531,5402,5445,5532,5644,5508,5882,6093,6005,5367,4341,4452,4469,4764,5005,5294,5547,5957,6038,5942,6022,6491,6518,6897,6988,7335,7312,7841,7782,7624,7181,6720,6742,6673,6955,5462,6868,6781,6762,6888,6834,7186,7594,7339,7751,7944,8232,8299,8697,9045,9307,9783,10804,10922,9787,5602,6430,7482,7117,7172,7513,6346,5854,6449,6815,7089,6604,6447,6463,6416,6235,5883,5826,5188,5218,4733,4390,3670,3035,2930,2417,2154,1473,1284,1086,913,696,578,395,293,221,143,90,39,26,15,7,9,3,1,-,-,3162,46.9473153342,48.8225900116,24077,26112,27531,27688,23984,29506,34229,37740,32552,34133,37814,43580,46898,35714,32553,32165,26848,16442,6910,2183,313,20,-,77720,348124,153148,84881,25868,333,13.4233288197,60.1258739326,26.4507972476,14.6601334733,4.4677646669,0.0575137480
379,"02","31000","a","danjo.0001","1","　男",277961,2327,2429,2530,2429,2643,2454,2623,2717,2632,2789,2794,2832,2839,2929,2777,3009,3059,3072,2848,2321,2354,2411,2492,2614,2753,2831,3013,3069,3039,3014,3312,3305,3488,3562,3707,3763,3965,3899,3824,3613,3418,3373,3303,3372,2678,3424,3316,3344,3292,3395,3506,3770,3618,3870,3901,4100,4226,4335,4469,4689,4776,5440,5521,4844,2683,3130,3594,3363,3322,3518,2847,2566,2850,2971,3102,2756,2704,2804,2621,2423,2316,2236,1859,1845,1628,1443,1186,812,764,600,496,320,297,224,180,138,97,72,42,35,12,14,6,1,2,1,2,1,-,-,-,2017,44.6772932189,46.0974065139,12358,13215,14171,14309,12624,14966,17374,19064,16144,16771,18665,21819,23264,16927,14336,13308,9884,4805,1517,384,35,4,-,39744,175000,61200,29937,6745,39,14.4029223321,63.4186646566,22.1784130113,10.8489403647,2.4443365320,0.0141333024
380,"02","31000","a","danjo.0002","1","　女",304193,2253,2278,2343,2425,2420,2446,2583,2569,2557,2742,2608,2613,2693,2715,2731,2873,3034,2933,2519,2020,2098,2058,2272,2391,2541,2716,2944,2969,2903,3008,3179,3213,3409,3426,3628,3549,3876,3883,3800,3568,3302,3369,3370,3583,2784,3444,3465,3418,3596,3439,3680,3824,3721,3881,4043,4132,4073,4362,4576,4618,5007,5364,5401,4943,2919,3300,3888,3754,3850,3995,3499,3288,3599,3844,3987,3848,3743,3659,3795,3812,3567,3590,3329,3373,3105,2947,2484,2223,2166,1817,1658,1153,987,862,733,558,481,323,251,186,131,76,33,25,13,6,7,2,1,-,-,1145,49.0143112642,51.3368200837,11719,12897,13360,13379,11360,14540,16855,18676,16408,17362,19149,21761,23634,18787,18217,18857,16964,11637,5393,1799,278,16,-,37976,173124,91948,54944,19123,294,12.5313481693,57.1275837491,30.3410680816,18.1304611811,6.3102214831,0.0970143344
381,"02","32000","a","danjo.0000","0","島根県",708701,5574,5422,5721,5822,5757,5847,5951,6089,6250,6550,6476,6404,6536,6630,6833,7049,7537,7204,6143,4698,4626,4988,5133,5523,5753,5990,6222,6596,6524,6808,7146,7397,7782,8193,8226,8789,9025,9077,8628,8253,8008,8060,7881,7969,6309,7836,7769,7954,7957,8340,8496,9111,8855,8910,9428,9480,9913,10310,10920,11728,12568,13627,13632,13365,7003,8045,9376,9408,9447,9034,8055,7547,8558,9303,9606,9153,9092,9078,9237,8552,7944,8018,7351,6892,6687,5878,4950,4475,3936,3502,3212,2229,1943,1486,1302,978,830,559,424,262,196,128,86,40,24,19,8,5,5,2,-,1238,48.4598791739,51.2173746021,28296,30687,32879,32631,26023,32140,38744,43772,38227,39856,44800,52351,60195,45310,43069,45112,36892,22741,10172,3053,474,39,-,91862,408739,206862,118483,36479,513,12.9847073275,57.7753182852,29.2399743874,16.7475896266,5.1563120615,0.0725126261
382,"02","32000","a","danjo.0001","1","　男",339266,2850,2757,2936,2988,2915,2923,3037,3158,3159,3394,3308,3279,3316,3389,3545,3636,3879,3743,3197,2529,2374,2525,2572,2828,2911,2979,3204,3393,3399,3488,3658,3814,4096,4289,4284,4585,4604,4666,4407,4235,4085,4106,3921,4054,3211,3822,3923,3896,3942,4236,4219,4733,4464,4538,4768,4892,5067,5243,5483,6083,6374,6849,6992,6733,3454,3917,4424,4443,4484,4014,3641,3373,3851,4081,4118,3928,3842,3824,3856,3570,3114,3074,2770,2462,2333,1963,1517,1320,1129,924,820,544,473,329,251,215,147,115,78,45,30,18,9,6,3,3,-,-,-,-,-,871,46.1497140915,48.4897260274,14446,15671,16837,16984,13210,16463,20141,22497,19377,19819,22722,26768,30402,21282,19064,19020,13753,6853,2417,600,66,3,-,46954,208383,83058,42712,9939,69,13.8755005245,61.5798105764,24.5446888991,12.6219359033,2.9371001345,0.0203903722
383,"02","32000","a","danjo.0002","1","　女",369435,2724,2665,2785,2834,2842,2924,2914,2931,3091,3156,3168,3125,3220,3241,3288,3413,3658,3461,2946,2169,2252,2463,2561,2695,2842,3011,3018,3203,3125,3320,3488,3583,3686,3904,3942,4204,4421,4411,4221,4018,3923,3954,3960,3915,3098,4014,3846,4058,4015,4104,4277,4378,4391,4372,4660,4588,4846,5067,5437,5645,6194,6778,6640,6632,3549,4128,4952,4965,4963,5020,4414,4174,4707,5222,5488,5225,5250,5254,5381,4982,4830,4944,4581,4430,4354,3915,3433,3155,2807,2578,2392,1685,1470,1157,1051,763,683,444,346,217,166,110,77,34,21,16,8,5,5,2,-,367,50.5780479478,53.8412625801,13850,15016,16042,15647,12813,15677,18603,21275,18850,20037,22078,25583,29793,24028,24005,26092,23139,15888,7755,2453,408,36,-,44908,200356,123804,75771,26540,444,12.1679473701,54.2870148591,33.5450377708,20.5303629683,7.1910867374,0.1203030336
384,"02","33000","a","danjo.0000","0","岡山県",1912378,16187,16053,16675,16558,16491,16534,17186,17560,18420,18387,18353,18531,18999,18996,18549,18879,19070,18789,18670,18220,18271,18237,18489,19047,19192,19933,20313,20355,20074,20472,21176,21591,22792,23900,25498,27046,28162,28484,27832,26863,25466,24696,23571,23436,18513,23036,22253,21182,21340,20547,21673,22918,22441,22036,23350,23188,22877,25198,26067,28809,30093,34973,35526,33450,21158,22992,26689,25705,26011,26380,21211,18997,20774,22358,22212,20576,19199,20495,20007,19487,16913,16836,15627,14231,13789,11499,9996,9021,7641,6796,6089,4094,3644,3265,2667,1904,1582,1204,841,554,392,250,150,87,41,29,14,10,3,3,-,7482,45.7859636432,46.3997663236,81964,88087,93428,93628,93236,101147,114957,138387,115682,108358,112418,126139,155200,127777,105552,99764,77396,44953,19759,6085,920,59,-,263479,1159152,482265,248936,71776,979,13.8316737502,60.8511960758,25.3171301740,13.0682199973,3.7679747346,0.0513938819
385,"02","33000","a","danjo.0001","1","　男",917186,8273,8236,8654,8614,8613,8619,8838,8936,9357,9481,9495,9478,9765,9661,9478,9747,9863,9710,9462,8797,8673,8792,9204,9370,9476,9941,10073,10123,9947,10220,10732,10932,11456,12024,12851,13488,14136,14255,13990,13534,12670,12261,11559,11566,9130,11477,10897,10393,10551,10016,10579,11267,10995,10872,11574,11490,11399,12545,12835,14170,14509,17031,17342,16283,10495,11050,12590,12358,12485,12509,10025,8723,9452,10171,9995,9127,8461,8857,8533,8069,6855,6751,6072,5416,5019,3995,3237,2587,2045,1814,1430,960,766,695,571,388,292,218,137,89,47,29,28,12,6,5,2,1,1,-,-,5113,43.9830753679,44.1847207010,42390,45231,47877,47579,45515,50304,57995,69403,57186,53334,55287,62439,75660,60992,48366,43047,30113,13678,4422,1124,122,9,-,135498,574702,201873,92515,19355,131,14.8560477067,63.0105265697,22.1334257236,10.1433766815,2.1220889117,0.0143628854
386,"02","33000","a","danjo.0002","1","　女",995192,7914,7817,8021,7944,7878,7915,8348,8624,9063,8906,8858,9053,9234,9335,9071,9132,9207,9079,9208,9423,9598,9445,9285,9677,9716,9992,10240,10232,10127,10252,10444,10659,11336,11876,12647,13558,14026,14229,13842,13329,12796,12435,12012,11870,9383,11559,11356,10789,10789,10531,11094,11651,11446,11164,11776,11698,11478,12653,13232,14639,15584,17942,18184,17167,10663,11942,14099,13347,13526,13871,11186,10274,11322,12187,12217,11449,10738,11638,11474,11418,10058,10085,9555,8815,8770,7504,6759,6434,5596,4982,4659,3134,2878,2570,2096,1516,1290,986,704,465,345,221,122,75,35,24,12,9,2,3,-,2369,47.4422162863,48.5256742979,39574,42856,45551,46049,47721,50843,56962,68984,58496,55024,57131,63700,79540,66785,57186,56717,47283,31275,15337,4961,798,50,-,127981,584450,280392,156421,52421,848,12.8906159507,58.8674919900,28.2418920593,15.7551748902,5.2799945207,0.0854130092
387,"02","33100","1","danjo.0000","0","岡山市",695248,6571,6360,6549,6494,6355,6251,6448,6662,6928,6767,6722,6830,7050,6949,6676,6751,6744,6685,7134,7707,7801,7787,7939,7931,8080,8227,8421,8391,8210,8268,8597,8902,9292,9781,10264,10855,11320,11400,11120,10791,10214,9729,9175,9186,7265,9145,8613,8195,8162,7740,8078,8339,8075,7797,8024,8098,7829,8448,8723,9580,9843,11928,12001,11459,7153,7838,8863,8532,8772,8610,6911,6030,6427,7059,6867,6375,5938,6387,6303,6003,5040,4987,4625,4105,4046,3271,2849,2644,2214,1968,1684,1138,941,898,718,527,452,367,249,164,124,74,42,23,13,8,4,7,-,1,-,4341,43.6641436546,42.8174931880,32329,33056,34227,35021,39538,41517,46836,55486,45569,41855,40313,42678,52384,42615,33294,31006,22803,12946,5379,1759,276,20,-,99612,441197,150098,74189,20380,296,14.4175699479,63.8576537797,21.7247762723,10.7379140753,2.9497457690,0.0428422349
388,"02","33100","1","danjo.0001","1","　男",333833,3323,3218,3419,3346,3269,3255,3311,3355,3500,3481,3458,3510,3680,3580,3401,3465,3486,3489,3693,3847,3788,3775,4006,3857,3961,4012,4034,4102,4039,4050,4203,4456,4679,4888,5071,5329,5642,5661,5572,5440,5067,4790,4457,4509,3543,4573,4173,4049,4034,3772,3930,4056,3970,3815,3971,3956,3894,4169,4232,4733,4758,5685,5763,5486,3524,3737,4168,3977,4233,4023,3269,2696,2862,3217,3018,2713,2581,2669,2653,2393,1985,1999,1807,1563,1463,1126,891,736,585,517,421,260,196,170,138,116,78,66,38,26,15,10,9,3,4,2,2,1,-,-,-,2837,42.0024139265,41.1628392484,16575,16902,17629,17980,19387,20237,23297,27644,22366,20601,19742,20984,25216,20138,15062,13009,8817,3855,1185,324,41,5,-,51106,217454,62436,27236,5410,46,15.4400657410,65.6968664274,18.8630678316,8.2284982296,1.6344608394,0.0138974489
389,"02","33100","1","danjo.0002","1","　女",361415,3248,3142,3130,3148,3086,2996,3137,3307,3428,3286,3264,3320,3370,3369,3275,3286,3258,3196,3441,3860,4013,4012,3933,4074,4119,4215,4387,4289,4171,4218,4394,4446,4613,4893,5193,5526,5678,5739,5548,5351,5147,4939,4718,4677,3722,4572,4440,4146,4128,3968,4148,4283,4105,3982,4053,4142,3935,4279,4491,4847,5085,6243,6238,5973,3629,4101,4695,4555,4539,4587,3642,3334,3565,3842,3849,3662,3357,3718,3650,3610,3055,2988,2818,2542,2583,2145,1958,1908,1629,1451,1263,878,745,728,580,411,374,301,211,138,109,64,33,20,9,6,2,6,-,1,-,1504,45.1923711695,44.5683772166,15754,16154,16598,17041,20151,21280,23539,27842,23203,21254,20571,21694,27168,22477,18232,17997,13986,9091,4194,1435,235,15,-,48506,223743,87662,46953,14970,250,13.4772207574,62.1662022000,24.3565770427,13.0457251932,4.1593616200,0.0694616169
390,"02","34000","a","danjo.0000","0","広島県",2795205,24509,24448,24774,24799,24343,24359,24974,25588,25929,26488,26125,26422,26970,27070,26723,27224,27715,27116,26690,25553,25374,25859,25660,27057,27354,28129,29032,29948,29681,30371,32305,32351,34778,35860,38521,40757,43433,43969,42907,41430,39203,38641,37275,37339,28360,35793,33126,32585,32504,31920,32468,33538,33279,31979,33855,34452,34983,37868,38765,43365,45973,51737,50087,51283,31472,34388,38820,37654,39053,37739,31961,27309,29439,30946,30781,29157,26951,26627,25614,24398,22474,22438,20637,18982,18037,15842,13595,11964,10672,9368,8316,5750,5092,4405,3699,2679,2226,1588,1148,776,539,367,208,142,52,41,15,10,9,3,7,8842,45.4224943053,45.8316849663,122873,127338,133310,134298,131304,147161,173815,212496,180818,165928,165119,189433,230552,187654,150436,132747,102568,61441,27262,8417,1308,78,7,383521,1730924,671918,333828,98513,1393,13.7642152153,62.1212670424,24.1145177423,11.9807792452,3.5355407748,0.0499934861
391,"02","34000","a","danjo.0001","1","　男",1348691,12488,12483,12652,12735,12551,12497,12663,13218,13292,13707,13321,13725,13843,13740,13564,13937,14243,14029,13811,13215,13089,13230,13098,13759,13758,14255,14635,14832,14982,15480,16256,16388,17429,17916,19522,20411,21946,22238,21300,20638,19753,19244,18537,18629,14036,17784,16405,16119,16113,15913,16095,16584,16258,15782,16705,17231,17401,18590,19063,21346,22462,25299,24539,25246,15354,16520,18701,17816,18436,17836,14938,12674,13605,14068,13892,12678,11701,11190,10721,9929,9079,8949,7835,6921,6507,5467,4326,3539,3119,2632,2217,1427,1224,1047,798,578,469,283,175,138,80,46,36,14,6,5,-,1,2,-,-,5702,43.6635046899,43.7023726448,62909,65377,68193,69235,66934,74184,87511,106533,90199,82334,81424,93631,112900,89309,69177,56219,39291,19083,6713,1643,182,8,-,196479,864885,281625,123139,27629,190,14.6299783543,64.4000062547,20.9700153910,9.1690252117,2.0572767163,0.0141475470
392,"02","34000","a","danjo.0002","1","　女",1446514,12021,11965,12122,12064,11792,11862,12311,12370,12637,12781,12804,12697,13127,13330,13159,13287,13472,13087,12879,12338,12285,12629,12562,13298,13596,13874,14397,15116,14699,14891,16049,15963,17349,17944,18999,20346,21487,21731,21607,20792,19450,19397,18738,18710,14324,18009,16721,16466,16391,16007,16373,16954,17021,16197,17150,17221,17582,19278,19702,22019,23511,26438,25548,26037,16118,17868,20119,19838,20617,19903,17023,14635,15834,16878,16889,16479,15250,15437,14893,14469,13395,13489,12802,12061,11530,10375,9269,8425,7553,6736,6099,4323,3868,3358,2901,2101,1757,1305,973,638,459,321,172,128,46,36,15,9,7,3,7,3140,47.0591482180,47.8878294668,59964,61961,65117,65063,64370,72977,86304,105963,90619,83594,83695,95802,117652,98345,81259,76528,63277,42358,20549,6774,1126,70,7,187042,866039,390293,210689,70884,1203,12.9586649060,60.0010115188,27.0403235752,14.5969790228,4.9109932699,0.0833463815
393,"02","34100","1","danjo.0000","0","広島市",1140724,11066,10966,10900,11115,10749,10742,10880,11161,11269,11405,11183,11236,11491,11337,11096,11243,11394,11030,11471,11430,11177,11279,11245,11996,12273,12579,13161,13492,13380,13817,14698,14671,15943,16282,17539,18606,19936,20257,19728,19098,17977,17805,16876,16929,12635,16124,14554,14390,13948,13426,13404,13796,13497,12750,13302,13426,13757,14494,14771,16745,17708,20217,19378,19722,12154,13046,14686,14380,14534,13943,11671,10025,10410,10850,10663,9928,9224,8551,7867,7517,7040,7008,6245,5849,5396,4767,4072,3610,3176,2720,2502,1735,1546,1269,1061,832,676,469,365,223,147,101,58,51,18,13,6,5,4,1,1,4357,43.1602312457,42.4788160702,54796,55457,56343,56568,57970,66429,79133,97625,82222,72442,66749,73193,89179,70589,53619,43087,31538,18345,8113,2565,375,29,1,166596,741510,228261,104053,29428,405,14.6604046052,65.2526868520,20.0869085428,9.1566368964,2.5896563346,0.0356398945
394,"02","34100","1","danjo.0001","1","　男",549690,5639,5628,5474,5672,5575,5437,5494,5721,5744,5943,5662,5843,5899,5712,5651,5757,5864,5714,5877,5705,5519,5489,5455,5833,5853,6172,6321,6549,6481,6841,7177,7275,7686,7933,8663,9158,9898,10135,9638,9335,8987,8806,8373,8479,6237,8014,7162,7139,6923,6750,6580,6820,6599,6296,6556,6744,6836,7017,7243,8174,8466,9825,9528,9566,6001,6272,7049,6756,6813,6611,5497,4649,4869,4991,4894,4422,4007,3527,3268,3037,2825,2750,2348,2145,1922,1615,1261,1035,884,733,639,422,349,295,214,161,147,72,46,37,16,7,8,7,3,2,-,1,1,-,-,2540,41.7778159554,41.3595275948,27988,28339,28767,28917,28149,32364,38734,48164,40882,35988,32851,36014,43386,33501,24900,18261,11990,5528,1919,463,41,4,-,85094,365449,96607,38206,7955,45,15.5522251668,66.7913734808,17.6564013525,6.9827286850,1.4538974687,0.0082244357
395,"02","34100","1","danjo.0002","1","　女",591034,5427,5338,5426,5443,5174,5305,5386,5440,5525,5462,5521,5393,5592,5625,5445,5486,5530,5316,5594,5725,5658,5790,5790,6163,6420,6407,6840,6943,6899,6976,7521,7396,8257,8349,8876,9448,10038,10122,10090,9763,8990,8999,8503,8450,6398,8110,7392,7251,7025,6676,6824,6976,6898,6454,6746,6682,6921,7477,7528,8571,9242,10392,9850,10156,6153,6774,7637,7624,7721,7332,6174,5376,5541,5859,5769,5506,5217,5024,4599,4480,4215,4258,3897,3704,3474,3152,2811,2575,2292,1987,1863,1313,1197,974,847,671,529,397,319,186,131,94,50,44,15,11,6,4,3,1,1,1817,44.4439493429,43.6174556213,26808,27118,27576,27651,29821,34065,40399,49461,41340,36454,33898,37179,45793,37088,28719,24826,19548,12817,6194,2102,334,25,1,81502,376061,131654,65847,21473,360,13.8322553490,63.8238543694,22.3438902815,11.1753394759,3.6443279810,0.0610980335
396,"02","35000","a","danjo.0000","0","山口県",1436515,11030,11147,11347,11364,11448,11582,11869,12158,12758,12921,12911,13053,13281,13111,13352,13544,13840,13616,12642,11145,11227,11614,11799,12075,12584,13108,13418,13664,13591,13876,14619,15091,15642,16648,17751,18488,19472,19873,19554,18502,17903,17513,17239,17272,12803,16605,15710,15712,15436,15652,16310,17165,17388,16693,18421,18475,19040,20752,22267,23860,26274,29329,27354,27727,17271,17818,21276,20750,21410,21856,18671,16283,17473,18710,18442,17725,17089,16939,16728,15937,14253,14194,12982,11908,11330,9947,8580,7523,6638,5667,5114,3525,3204,2561,2164,1564,1274,971,734,471,286,220,125,80,44,18,14,5,2,3,5,3116,47.7834730595,50.2538013489,56336,61288,65708,64787,59299,67657,79751,95889,82730,79115,85977,104394,127955,103110,89579,84418,64667,38355,16568,5014,755,42,5,183332,847554,402513,209824,60739,802,12.7900186898,59.1289654869,28.0810158232,14.6382130865,4.2374105186,0.0559509250
